Symbol	Ensembl Transcript ID	CDS Length
APBA3	uc002lyp.1	1728
C2orf60	uc002uvi.2	948
ZNF689	uc002dyx.1	1503
PMS1	uc002urh.2	2799
IL9	uc003lbb.1	435
EIF3E	uc003ymu.1	1338
RPL31	uc010fiu.1	387
NLRP12	uc002qcj.2	3189
LY9	uc001fwu.1	1968
KDELR2	uc003sqe.2	639
ATP2B3	uc004fht.1	3663
TFCP2	uc001rxw.1	1509
FLJ45422	uc003npv.1	648
TDE2	uc009vtw.1	621
ZNF570	uc010efl.1	1779
TLE4	uc004ald.1	2397
TLK2	uc010ddp.1	2319
LOC647121	uc009wht.1	366
CIR	uc002uim.1	1353
MARS2	uc002uuq.1	1782
COL24A1	uc001dlj.1	5145
SDF2L1	uc002zvf.1	666
HIBADH	uc003szf.1	1011
IGFBP3	uc003tnr.1	894
DEK	uc003ncr.1	1128
KIAA0708	uc010jyk.1	5010
C12orf23	uc001tmb.1	351
C20orf43	uc002xxt.2	921
C8orfK29	uc003zby.2	708
PSPC1	uc001uml.1	1572
ARHGAP24	uc003hpk.1	2247
C1QA	uc001bfy.1	738
AK309726	uc010lzg.1	432
DNTT	uc001kmf.1	1530
EIF3CL	uc002dpg.2	2745
KIAA0896	uc003ykq.2	933
C11orf41	uc001mup.2	5568
EFR3A	uc003yte.1	2466
COL11A1	uc001dum.1	5457
UBAP2	uc003ztq.1	3360
DQ579940	uc003tae.1	360
CDKN2AIPNL	uc003kys.1	351
LOC645545	uc010ddb.1	1023
FLJ00267	uc009wtx.1	2325
NBPF14	uc001eqq.1	2766
SPRED2	uc002sdr.2	1257
PLA2G12A	uc003hzp.1	570
SCN10A	uc003ciq.1	5871
C11orf65	uc001pkh.1	942
PITPNC1	uc002jgc.1	999
GBP5	uc001dnc.1	1761
POU3F3	uc002tcl.1	1503
NCOA7	uc010kes.1	2829
hXllL	uc001zcm.1	735
LIN7C	uc001mrl.1	594
ODF3B	uc003bmh.1	762
NKX2-2	uc002wsi.1	822
PIK3R6	uc002glq.1	2262
BC093087	uc004apb.1	273
ANKRD13D	uc001okd.1	1818
FUT2	uc010emd.1	1032
DKFZp434D064	uc010jkn.1	1800
LOC123688	uc010bld.1	1122
GDF7	uc002rdz.1	1353
KIAA0980	uc002wuw.1	522
TAAR8	uc003qdi.1	1029
FZD4	uc001pce.1	1614
PNMA3	uc010ntz.1	1392
H11	uc001txc.1	393
TCRBV7S3A2	uc003vxp.2	342
GAGE8	uc004doj.2	417
OR4L1	uc001vwn.1	939
WIT1	uc001mtt.2	279
EXOC3L	uc002erx.1	2241
hArpX	uc001thc.1	867
KRBA1	uc003wfz.1	3090
ATPBD4	uc001zja.1	804
MTU1	uc003bhr.1	924
HOXB7	uc002inv.1	654
C7orf23	uc003uio.1	357
STAB2	uc001tjw.1	7656
POTEB	uc001ytu.1	1746
CDC20B	uc003jpo.1	1560
TNPO2	uc002mup.1	2940
IRF9	uc001wmq.1	1182
PRC17	uc002kio.2	1419
FLJ00332	uc001okz.1	933
MCPH1	uc003wqi.1	2508
SLC26A7	uc003yez.1	1992
HIST1H3J	uc003nka.1	411
C9orf3	uc004ava.1	2460
LBH	uc002rne.2	318
MYO1D	uc002hho.1	3021
SYNM	uc002bup.1	4695
DKFZp686L17145	uc010mqr.1	3459
DKFZp564E0123	uc002eln.1	801
PTDSS2	uc001lpj.1	1464
NFU1	uc002sfk.1	765
BHLHE23	uc002yeb.1	678
DEPDC4	uc009ztv.1	1248
WNT7B	uc010haa.1	1062
GLP2R	uc002gmd.1	1662
SETD4	uc002yuw.1	1323
DYNLT3	uc004dds.1	351
FKBP11	uc001rsp.1	606
SESTD1	uc002uni.2	2091
FLII	uc002gsr.1	3810
CMT4B2	uc001mic.2	420
RPS16	uc002olm.1	459
TMEM30C	uc003dtr.1	363
CHPF	uc002vmc.2	2328
CSNK2A1	uc001mjp.1	1176
FKBP6	uc003tya.2	984
ZNF214	uc001mfa.2	1821
TWIST1	uc003sum.1	609
DDX56	uc003tlg.1	1644
OR4F16	uc001aaw.1	939
TRAM1L1	uc003ibv.2	1110
EPO	uc003uwi.1	582
NTN3	uc002cqj.1	1743
MRPS18B	uc003nqo.2	777
DKFZp586G0322	uc001vkg.1	2238
ZNF682	uc002noq.1	1497
RPL14	uc003ckg.1	648
TMEM208	uc002esi.2	522
MAFF	uc003avc.1	495
LY96	uc003yad.1	483
DDX20	uc001ebs.1	2475
ABTB1	uc003ejt.1	1437
KIR2DL5A	uc002qtw.1	1119
ARL5A	uc002txx.1	540
CCT6A	uc003trl.1	1596
EHHADH	uc003fpf.1	2172
RBAK	uc010kss.1	2145
HEPACAM	uc001qbk.1	1251
CGB1	uc002plx.1	468
ITGB5	uc003eho.1	2400
YIPF3	uc010jyr.1	1071
RGL4	uc002zxn.1	1422
TYMP	uc003bme.2	1464
FKBP2	uc001nyy.1	429
NR1D1	uc002htz.1	1845
TMEM110	uc003dgc.2	1119
PRAMEF8	uc001aup.1	1425
NEK2	uc001hir.1	1338
C5orf41	uc003mch.1	1920
PCDHGA3	uc003ljm.1	2799
VWA3B	uc002syo.1	3885
NDUFA5	uc003vkt.1	540
THAP9	uc003hnt.1	2712
FLVCR2	uc001xrs.2	1581
AP1S1	uc003uxv.2	477
ANKRD58	uc010nql.1	948
TMEM206	uc001hjc.2	1053
SMAD6	uc002aqf.1	1491
SAV1	uc001wyg.1	1152
SAT1	uc004dau.1	516
ZNF251	uc003zdv.2	2016
ADAMTS7	uc002bej.2	5061
RPP38	uc001iny.2	852
YPEL2	uc002ixm.1	360
RBMS1	uc002ubp.1	1269
ZNF445	uc003cnf.2	3096
NRXN2	uc001oar.1	5139
PGBD4	uc001zho.1	1758
UGT2B28	uc003hej.1	1590
WBSCR16	uc003ubr.1	1395
CXorf62	uc004dxj.1	525
AK022435	uc001ztg.1	225
NLRC3	uc010btn.1	3195
AK308609	uc010bky.1	390
ASTL	uc002svj.1	1296
C6orf214	uc003rec.1	486
ZADH2	uc002llx.1	1134
ST6GALNAC1	uc002jsh.1	1803
MLLT4	uc003qwd.1	5505
ARL6	uc003drv.1	561
TRMT2A	uc002zrn.1	1932
MEF2C	uc003kjl.1	1452
CBFA2T3	uc002fmm.1	1962
C1orf200	uc001aqc.2	504
AFF3	uc002taf.1	3756
COG7	uc002dlo.2	2313
MYB	uc003qfh.1	2286
PLXNA3	uc004flm.1	5616
XRCC2	uc003wld.1	843
MMS19	uc001kns.2	3093
ST8SIA5	uc002lcj.1	1131
CHPT1	uc001tin.1	1221
KIAA1712	uc010iro.1	1200
OR6X1	uc001pzg.1	939
ACTR3	uc002tkx.1	1257
UGCG	uc004bft.1	1185
OR4P4	uc001nhr.1	939
ZAP70	uc002syd.1	1860
LPP	uc003frs.1	1839
ZNF485	uc001jay.1	1209
PTPRCAP	uc001oli.1	621
IL12RB1	uc002nhx.1	2109
KIAA1206	uc010nuk.1	5328
ATRX	uc004ecp.2	7479
CHST8	uc002nus.2	1275
PROTOR1	uc003bfa.1	846
ARV1	uc009xfl.1	816
C14orf109	uc010auo.1	510
NMB	uc002bla.1	465
COX5A	uc002azi.2	453
EIF6	uc002xbv.1	738
KIAA1732	uc003cqr.1	492
GSTA1	uc003paz.1	669
POLR2L	uc001lsc.1	204
SEMG1	uc002xni.1	1389
MPPED2	uc001msr.1	885
PPIAL4A	uc001ekw.1	495
TRAF3IP2	uc003pve.1	1725
CHRDL1	uc004eow.1	1371
WNK2	uc004ati.1	6894
LILRA4	uc002qfj.1	1500
LAMA2	uc010kfe.1	9369
PXT1	uc003omd.1	156
FOXD4L3	uc004agm.1	1254
RLBP1	uc002bnl.1	954
AK055166	uc003qet.1	285
CD300C	uc002jky.1	675
SLTM	uc002afp.1	3105
APOBEC3D	uc003awt.2	1161
FLJ10404	uc003mhs.2	2370
DKFZp667F2121	uc010ikq.1	2595
RENBP	uc004fjo.1	1254
NID1	uc001hxo.1	3744
ATXN7L1	uc003vde.2	2586
TUBGCP3	uc001vse.1	2724
ITIH5	uc001ijq.1	2871
CCDC110	uc003ixu.2	2502
C8A	uc001cyo.1	1755
NBEAL1	uc002uzt.2	4215
MGC87042	uc010kum.1	1029
FAM115C	uc003wdf.1	2538
HOXC13	uc001sei.1	993
OR10G9	uc001pzo.1	936
C8orfK32	uc003yvb.2	2112
TFDP2	uc003eun.2	1341
POLI	uc002lfj.2	2223
HCP5	uc003ntl.1	399
CPSF4L	uc010dfk.1	540
UCN	uc010eyx.1	375
ZNF764	uc002dyq.1	1227
FHL3	uc001ccl.1	1044
C8orf45	uc003xww.1	1758
SPATA5L1	uc001zve.1	2262
MMRN2	uc001kea.1	2850
NMS	uc002tan.1	462
NDST1	uc003lsk.2	2649
COL20A1	uc002yep.1	3852
C6orf184	uc003ptb.1	588
ZNF248	uc001izd.1	1740
PELP1	uc002fyi.2	3393
STAG1 variant protein	uc003erc.1	2007
MBL2	uc001jjt.1	747
C5orf24	uc003kzx.1	567
RNF41	uc001skf.1	954
AX747364	uc003uya.1	339
THOC5	uc003afr.1	2052
SERINC3	uc002xme.1	1422
CDCP2	uc001cwv.1	1350
HIST1H2AA	uc003nfc.1	396
C11orf75	uc009ywa.1	180
FKBP7	uc002umk.1	669
STRADB	uc002uyd.2	1257
DDOST	uc009vpw.1	1380
DKFZp686O16111	uc003eai.1	336
GPNMB	uc003swc.1	1719
TTF2	uc001egy.1	3489
KCNT1	uc004cgn.1	3771
DKFZp761K032	uc003fnd.2	2889
SLC39A14	uc003xbp.2	1479
NGRN	uc002bpf.1	876
FAM164A	uc003ybd.1	978
GPR137B	uc001hxq.1	1200
MECP2	uc004fjw.2	1497
PSMA1	uc001mll.1	810
NR1	uc004cly.1	1566
C16orf73	uc002cne.1	597
BCO2	uc001pnf.1	1740
TMEM60	uc003ugn.1	402
RAB7L1	uc001hdd.1	612
CSN3	uc003hfe.2	549
NOS1	uc001twm.1	4305
YBX2	uc002gfq.2	1095
HLA-H	uc010klk.1	855
FUBP3	uc004bzr.1	1719
ABCG1	uc002zaq.1	2037
ACACA	uc002hno.1	7152
ARL11	uc001vdf.1	591
ATOH1	uc003hta.1	1065
ODF1	uc003ykt.1	753
CREB3L3	uc002lzl.1	1386
TMEM127	uc002svq.1	717
DSCAML1	uc001prh.1	6342
PLN	uc003pye.1	159
LYPLA1	uc003xry.1	693
PRDM9	uc003jgo.1	2685
PLUNC	uc002wyv.2	771
INTU	uc003ifk.1	2829
LNPEP	uc003kmv.1	3078
HISPPD1	uc003kod.2	3732
YARS2	uc001rli.1	1434
APCDD1L	uc002xze.1	1506
ZCCHC4	uc003grl.2	1542
FBXO22	uc002bbk.1	1212
TTLL13	uc002bpd.1	1380
ZNF669	uc001ice.1	1395
PTGDR	uc001wzq.1	1080
DDX27	uc002xuh.1	2391
CCDC39	uc010hxe.1	2826
DKFZp762K099	uc003xeq.1	3027
GJB6	uc001umz.2	786
ASB8	uc001rrh.1	867
OR10J5	uc001ftu.1	930
MEPE	uc003hqy.1	1578
PLP2	uc004dmx.1	459
KRT222P	uc002hvc.2	888
COQ7	uc002dfr.1	654
KIAA0923	uc009wci.1	264
C1orf101	uc001iam.1	2856
RERG	uc001rcs.1	600
TCRBV5S1A1T	uc003vxi.2	342
CHMP5	uc003zsl.2	660
LOC400831	uc002wer.2	369
OR56A1	uc001mcf.1	957
THAP11	uc002euo.1	945
ZNF43	uc002nqj.1	2430
KRT13	uc002hwu.1	1377
MRPL19	uc002snl.1	879
ZRANB3	uc002tum.1	3240
RBBP9	uc002wqy.1	561
SPATA17	uc001hlh.1	1086
BXDC5	uc001djv.2	1050
PAFAH1B1	uc002fuw.2	1233
MAGEE1	uc004ecm.1	2874
OSTF1	uc004ajx.2	654
KIAA0323	uc001wph.2	2037
CNTN4	uc003bpc.1	3081
LCE1B	uc001faq.1	357
DKFZp686M0619	uc010cfl.1	408
ZNF154	uc010euf.1	1314
C3orf64	uc003dnl.1	1584
SYT5	uc002qjm.1	1161
PON1	uc003uns.1	1068
FLJ10357	uc001vzp.1	4560
ATP4A	uc002oal.1	3108
KIAA0654	uc002pmt.1	1002
GNPDA1	uc003lmf.2	870
DKFZp666I2310	uc001mih.2	540
MGAT1	uc003mmg.2	1338
SLC35B2	uc003oxd.1	1299
PGAP2	uc001lym.2	765
TCRG	uc003tfu.2	384
MIER3	uc003jrc.1	1668
CHEK1	uc009zbo.1	1431
ZNF8	uc002qry.1	1728
CKB	uc001ynf.1	1146
RTN3	uc001nxq.1	3099
C6orf191	uc003qbs.1	387
INSC	uc001mly.1	1740
FZD2	uc002igx.1	1698
PSMB6	uc002fzb.1	720
MRAP2	uc003pkg.2	618
PHC3	uc003fgl.2	2988
PCDHB8	uc003liu.1	2406
NOVA2	uc002pdv.1	1479
PPP1R8	uc001bov.1	1056
TNFRSF11B	uc003yon.2	1206
GOLPH3	uc003jhp.1	897
UBLCP1	uc003lxq.2	957
TTLL1	uc003bdi.1	1272
OPN4	uc001kdp.1	1470
OR13G1	uc001idi.1	924
ZPBP2	uc002hte.1	1017
HSD17B11	uc003hqp.2	903
KIF18B	uc002ihu.1	2568
C9orf50	uc004byc.2	1296
HDGFL1	uc003nds.1	756
DHDDS	uc001bmk.1	1005
CTSW	uc001ogc.1	1131
NEFM	uc003xed.2	2751
TNNC2	uc002xpr.1	483
DEM1	uc002pqi.1	1449
KIAA1127	uc003lzq.1	1644
MRPL28	uc002cgr.1	771
SYN1	uc004die.1	2118
LOC641298	uc002dkr.1	537
PIGV	uc009vso.1	1512
ZIM2	uc010etp.1	1584
APBB1	uc001mdb.1	2127
SND1	uc003vmi.1	2733
C1orf123	uc001cvd.1	483
B4GALT1	uc003zsg.2	1197
CHD3	uc002gjd.2	6138
RNASE2	uc001vyk.1	486
BCAP31	uc004fid.1	942
SLC25A44	uc009wrr.1	969
CLDN22	uc010isa.1	663
CHD6	uc002xka.1	8148
PIB5PA	uc003ajv.2	1920
SELS	uc002bwu.1	570
LOC728377	uc003wef.2	708
FAT2	uc003lue.2	13050
ZNF81	uc010nhy.1	1986
OR4C16	uc001nhp.1	933
BC130414	uc004bgn.2	384
LRRC4	uc003vmk.1	1962
OR52I1	uc001lze.1	975
N4BP2	uc003guy.2	5313
CS	uc001sks.1	1401
IGFBP7	uc003hcn.1	849
ZNF318	uc003oux.1	6840
NDNL2	uc001zco.1	915
ZNF609	uc002ann.1	4236
SIRT4	uc001tyc.1	945
POTEE	uc002tsn.2	3228
EXOSC10	uc001asa.1	2658
ECE2	uc003fni.2	2652
OVGP1	uc001eba.1	2037
GTPBP3	uc002ngg.2	1575
PACS2	uc001yqu.2	2715
C19orf36	uc002luw.1	699
ARL4C	uc002vvm.2	606
ATG4B	uc010fzp.1	1218
UBQLNL	uc001maz.2	1428
RHOXF2B	uc004esl.2	867
PLEKHG2	uc002oli.2	4035
GAGE13	uc010niy.1	354
AK094488	uc010apk.1	339
GALR1	uc002lms.2	1050
AQP4	uc002kwa.1	972
DCUN1D3	uc002dhz.1	915
PAN2	uc001skx.2	3609
CCRN4L	uc003ihl.1	1296
OR8A1	uc001qag.1	981
BAI 3	uc003pex.1	924
CBR4	uc003iry.1	714
KIFC1	uc003oef.2	2022
SLC7A14	uc003fgz.2	2316
LHX5	uc001tvj.1	1209
LOC642311	uc001yte.1	306
F8A3	uc004fmv.1	1116
TRPC7	uc003lbn.1	2586
LPXN	uc001nmw.1	1161
ARL2L1	uc003dre.1	1242
SERPINA1	uc001ycx.2	1257
DKFZp761L0516	uc003hvt.1	1497
FP221	uc010jun.1	1155
RPS13	uc001mmp.1	456
BPIL3	uc002wyk.1	1362
PRKAA1	uc003jmb.1	1725
FADS2	uc001nsl.1	1335
ENAH	uc001hpc.1	1776
FCGR1B	uc001eip.1	843
C3orf33	uc003fam.1	885
LIPH	uc003fpm.1	1356
CYP4F3	uc002nbj.1	1563
RCC2	uc001bal.1	1569
ALDH1A2	uc002aex.1	1557
KIAA0478	uc001bfv.1	1347
RNF103	uc002srn.1	2058
AHCY	uc002xai.1	1299
ALG12	uc003biy.1	1467
CCL17	uc002elj.1	285
ZNF543	uc002qoi.1	1803
BZRPL1	uc003opj.1	513
ESRRG	uc001hkx.1	1413
CNGA1	uc003gxu.1	2280
OTX1	uc002scd.1	1065
RDH5	uc001shk.1	957
PTGFR	uc001din.1	1080
CDR2	uc002dkn.1	1365
NLGN2	uc002ggt.1	2508
SELE	uc001ggm.2	1833
EXOSC9	uc003idz.1	1371
ZNF566	uc002oea.2	1257
KLRC2	uc001qyk.1	696
FLJ00219	uc003jaa.2	453
KIAA0196	uc003yrt.1	3480
DKFZp761G1923	uc009xvw.1	339
GPR12	uc010aal.1	1005
PDRG1	uc002wxd.1	402
PCDHA2	uc003lhd.1	2847
FAR2	uc001ris.2	1548
SSR3	uc003fau.1	558
MSI1	uc001tye.1	1089
CST9	uc002wtl.1	480
CC2D1A	uc002mxo.1	2856
PLAGL1	uc003qjv.1	1392
PCDHA11	uc003lia.1	2850
LOC100131897	uc003mag.2	1608
KIAA1544	uc010abj.1	912
ZNF778	uc002fmv.2	2190
RNF2	uc001grc.1	1011
KLF6	uc001iha.1	852
THBD	uc002wss.1	1728
NR5A1	uc004boo.1	1386
ABCD2	uc001rmb.2	2223
DNAJC7	uc002hyo.1	1455
TM2D3	uc002bxi.1	744
CLEC4C	uc001qtg.1	642
CCDC4	uc003gwm.1	1326
DCD	uc009znt.1	366
FAAH	uc001cpu.2	1740
AY726562	uc002trm.2	432
POLA1	uc004dbl.1	4389
KIAA0366	uc003hgl.2	624
TM7SF2	uc001ocv.1	1320
FLOT2	uc002hdc.1	1287
MAP4K1	uc002oix.1	2502
KIAA1018	uc001zfe.1	1869
SRP68	uc002jqk.1	1884
KIAA1139	uc002jod.2	972
OR5M1	uc001nja.1	948
AK094577	uc003zde.1	624
ARPC5	uc001gql.1	456
LOC126075	uc002mrd.1	1125
HECW2	uc002utm.1	4719
ZDHHC4	uc003sqh.1	1035
PDE9A	uc002zbm.1	1782
ABCA8	uc002jhq.1	4866
ANKRD42	uc001pab.1	1554
NDUFS2	uc001fyv.1	1392
UBR5	uc003ykr.1	8400
BTBD16	uc001lgc.1	1521
ZNF20	uc002mtf.1	1599
KIAA1843	uc002vdk.1	5295
METTL10	uc001lhy.1	876
WDR17	uc003iuj.1	3969
C15orf33	uc001zxl.2	1527
CAMKK1	uc002fwv.1	1563
hCG_1998636	uc010cac.1	591
RNF113A	uc004esb.1	1032
NHP2	uc003mir.1	462
CLCN2	uc003foi.2	2697
ANXA6	uc003ltl.1	2022
EMID1	uc003aeo.1	1338
DPM3	uc001fhm.1	369
ELA1	uc001ryi.1	777
SLC25A13	uc003uog.2	2031
KRT24	uc002hvd.1	1578
SMPD1	uc001mcw.1	1896
COL6A2	uc002zia.1	3060
TH	uc001lvq.1	1587
GPR126	uc010khe.1	3753
ANKS1B	uc001tge.1	3747
ZC3H12A	uc001cbb.2	1800
TMEM47	uc004ddh.1	546
C1orf88	uc001eaw.2	576
C2orf51	uc002stb.1	543
CNTF	uc001nna.2	603
HSF2BP	uc002zdi.1	1005
AKAP10	uc002gwo.1	1989
RPAP3	uc001rpr.1	1998
KLHDC8B	uc003cwh.1	1065
STOM	uc004blh.1	867
hCG_1983504	uc002fpi.1	1137
MUPCDH	uc001lqj.1	2538
C10orf72	uc001jhf.2	963
FLJ00275	uc002qfa.1	1146
PLEKHA3	uc002umn.1	903
AK309286	uc010jqw.1	594
TCP11L1	uc001mud.1	1530
CWF19L1	uc001kqq.1	1617
Zep-1	uc003mxd.2	711
FLJ00380	uc002inc.1	585
SPEF1	uc002wjj.1	711
BOLA2	uc002dsr.1	372
PCCMT	uc001aml.1	567
DCDC2B	uc001bun.2	1050
BC009440	uc010mjw.1	513
YSK4	uc002tue.1	3987
ELN	uc003tzw.1	2193
SAMD8	uc001jwx.1	1248
KIAA1603	uc003jfc.2	2379
MPI	uc002azc.1	1272
MEPCE	uc003uuw.1	2070
LNP1	uc010hpi.1	576
ABCC3	uc002isl.1	4584
DKFZp667G062	uc003dtu.1	393
HLA-DMB	uc003ocl.1	792
KCNK17	uc003ooo.1	999
RRAGA	uc003znj.1	942
NANOGP1	uc001qtp.1	699
ANGEL1	uc001xsv.1	2013
ELA3B	uc001bfk.1	813
CPN1	uc001kql.2	1377
MGC52282	uc002crw.2	537
HLA-A	uc003noo.1	1158
OR9G4	uc001nje.1	984
AK125701	uc002eyu.2	276
EDNRB	uc001vkp.1	1578
FAM167A	uc010lry.1	645
SCD	uc001kqy.1	1080
C14orf80	uc001yrm.1	1488
BAGE2	uc002yit.1	330
RABL4	uc003apv.1	561
RCVRN	uc002gme.1	603
ZNF518A	uc001klp.1	4449
NT5DC4	uc002tid.2	1287
NLRP7	uc010esl.1	3198
SHANK1	uc002psx.1	6486
CD226	uc010dqo.1	1011
STAT3	uc002hzl.1	2313
UBXN10	uc009vpr.1	843
SYNJ2	uc003qqx.1	4491
KRTAP10-6	uc002zfm.1	1098
WDR36	uc003kpd.1	2856
TPCN2	uc001oos.2	2259
OK/SW-cl.100	uc002nhf.1	924
MBD4	uc003emh.1	1743
SLAMF8	uc001fue.2	858
ROBO1	uc003dqe.1	4956
ST3GAL6	uc010hpd.1	1155
ATN1	uc001qrw.1	3573
HSPC232	uc001rnf.1	1047
GPR141	uc003tfm.1	918
KRT36	uc002hwt.1	1404
TPH1	uc001mnp.1	1335
DDX52	uc002hoi.1	1800
ZSCAN29	uc001zrk.1	2559
TRPT1	uc001nyo.1	762
ZNF296	uc002pao.1	1428
KIAA1900	uc003poz.2	531
BC137250	uc009xrk.1	360
HARBI1	uc001ncy.1	1050
NOP16	uc010jkc.1	537
DPEP3	uc002evc.2	1542
TSPAN16	uc002mqv.1	738
DENND4A	uc002api.1	5721
PTCHD2	uc001ash.2	4179
LOC145814	uc002bum.1	591
UNQ305	uc010lff.1	1368
CAP1	uc001cfa.2	1428
EIF5A2	uc003fhd.1	462
NT5DC3	uc001tjx.1	1647
SEPT9	uc002jts.2	1761
SEZ6L2	uc002duq.2	2733
EGFLAM	uc003jlc.1	3054
VPS11	uc001puy.1	2823
NDUFB5	uc003fkc.1	570
CIDEA	uc002kqu.2	762
TMEM214	uc002ria.2	2070
N6AMT1	uc002ymo.1	645
FAM83C	uc002xca.1	2244
Nbla10300	uc002voc.1	1014
IER5L	uc010myt.1	1215
IRX1	uc003jde.1	1443
OXR1	uc003ymh.1	2277
DGKB	uc003ssz.1	2415
MIR16	uc002dgi.1	666
FBXW9	uc010dyx.1	1437
WDR4	uc002zci.1	1239
PDC	uc001gsa.1	741
VPS33B	uc002bqp.1	1854
HEXB	uc003kdf.2	1671
FLJ32214	uc002qap.2	984
TCEB3	uc001bho.1	2319
CRLF1	uc010ebt.1	1269
CR598311	uc003dvg.1	267
ABI3BP	uc003dun.1	3228
C8orf22	uc003xqq.2	246
PYCR1	uc002kcr.1	960
CDK5R2	uc002vjf.1	1104
WAS	uc004dkm.2	1509
C12orf60	uc001rcj.2	738
CCBL2	uc001dmp.1	1365
MADD	uc001ner.1	4944
C5orf34	uc003jnz.1	1917
WDR42A	uc001fvn.1	1794
WDR10	uc003emp.1	3276
C7orf65	uc010kyp.1	456
BC043177	uc003nkl.1	456
KLF12	uc001vjf.1	1209
HSPA1A	uc003nxj.1	1926
ITM2C	uc002vqz.1	804
DAPK2	uc002amr.1	1113
CENPA	uc002rhr.1	423
SUMF2	uc003trp.1	915
TMED5	uc001dpn.1	690
TCTEX1D2	uc003fwi.1	429
CDH6	uc003jhe.1	2373
BRP44	uc001ges.1	384
GSTT2	uc002zyw.2	735
THG1L	uc003lxd.1	897
GABRA2	uc003gxc.2	1356
C14orf166	uc010aod.1	735
MYL1	uc002vec.1	585
TNFSF18	uc001giu.2	600
PAP2D	uc001dsb.1	966
PPIB	uc002and.1	651
KLHL4	uc004efa.1	2163
FRAP1	uc001asd.1	7650
SFN	uc001bnc.1	747
CCDC127	uc003jam.1	783
CALY	uc001lmo.2	654
AK124707	uc001vft.1	366
PLSCR5	uc003ewb.1	816
GOLGA5	uc001yaz.1	2196
SDCCAG1	uc010anj.1	3252
C10orf95	uc001kvo.1	774
KIAA1345	uc003gnu.1	831
C1orf163	uc001cui.1	696
HLA-DQA1/DRA	uc003obt.1	747
BC047417	uc001roq.2	363
OR5AN1	uc001nnv.1	936
PYDC2	uc010hzh.1	294
LACE1	uc003psj.1	1446
CENPN	uc002ffy.2	1062
OR10K2	uc001fsm.1	939
TMED2	uc001ufg.1	606
C2orf76	uc002tls.2	381
UGT1A6	uc002vuv.2	1599
ANG	uc001vxw.2	444
OR5AC2	uc003dse.1	930
C16orf88	uc002dgq.1	1377
U2AF1	uc002zda.1	723
NMT2	uc001inz.1	1497
CASC2	uc001ldk.1	231
OSGEPL1	uc002uqz.1	1245
DFNB31	uc004biz.2	2724
P/OKcl.14	uc010ege.1	480
SLC6A20	uc003cou.1	1779
DKC1	uc004fmm.1	1545
WDR64	uc001hzf.1	1905
FXYD4	uc001jaq.1	270
CREBZF	uc001pas.1	1065
PRPSAP1	uc002jre.1	1071
DAZ1	uc004fvl.2	2235
GCHFR	uc001zmr.1	255
TTC7A	uc010fbb.1	2649
FLJ00202	uc002svh.1	2016
KIAA0384	uc001nld.1	609
UBD	uc003nmo.1	498
LOC196993	uc002ata.2	411
S100A1	uc001fck.1	285
RPL6	uc001ttu.1	867
DNAJB6	uc003wnk.1	981
C1 segment	uc010gtu.1	420
NAGS	uc010czn.1	1629
HBP2	uc003dwo.2	846
KERA	uc001tbl.1	1059
FRMPD2	uc001jgi.1	3930
MT1X	uc002ejy.1	186
UBE2B	uc003kzh.1	459
KEAP1	uc002moq.1	1875
MST1	uc003cxg.1	2136
OMA1	uc001cyy.1	1575
BCL2L13	uc002zmw.1	1458
ABLIM2	uc003gko.2	1836
BC037497	uc002bte.1	474
JAZF1	uc003szn.1	732
TMEM63B	uc003owr.1	2499
S100A8	uc001fbs.1	282
ARFIP2	uc001mdk.1	1026
UROS	uc001liw.2	798
C1orf140	uc001hmw.1	375
TRAPPC10	uc002zea.1	3780
KHDRBS2	uc003peg.2	1050
ARC41	uc003uqc.1	1059
FAM173A	uc002cje.1	708
POLQ	uc003eee.2	7773
SPAG4	uc002xdb.1	1314
SOAT1	uc001gml.1	1653
MRPS30	uc003joh.1	1320
VAV-3	uc001dvl.1	1338
KRTAP21-2	uc002yos.1	252
OR2T11	uc001ier.1	951
PDCR	uc002chc.1	627
MUC 5AC	uc009yct.1	3549
TCEB3B	uc002lcr.1	2262
ZNF184	uc003nji.1	2256
ORAOV1	uc001opc.1	414
ADAM21	uc001xmd.1	2169
SPINLW1	uc002xou.1	402
GDPD1	uc002ixk.1	945
PRR14	uc002dyy.1	1758
KCTD9	uc003xeo.1	1170
PABPC4L	uc010ioe.1	1113
PRR11	uc002ixf.1	1083
NUDT3	uc003ojl.1	519
BC067269	uc001rcb.2	396
HIST1H4K	uc003njr.1	312
DFNA5	uc010kus.1	1491
GABPA	uc002ylx.2	1365
ZNF260	uc010eez.1	1239
POLB	uc003xoz.1	1008
PTAR1	uc004ahj.2	1209
SBC2	uc010hfm.1	927
HICE1	uc002nfe.1	1233
tollip	uc001ltf.1	675
SEC31A	uc003hnf.1	3663
TRIM58	uc001ido.1	1461
IGJ	uc010ihz.1	528
TAS2R14	uc001qzk.1	954
VPS8	uc003fpb.1	4281
H1F0	uc003aty.1	585
UGT2A1	uc003hem.2	1584
LSS	uc002zij.1	2199
TOR1B	uc004byk.1	1011
AK094748	uc002qqz.1	1155
LOC651503	uc003nmb.1	879
HNRNPC	uc001vzy.1	921
TMEM100	uc002iuj.2	405
LOC116349	uc010ita.1	360
OR51M1	uc001mat.1	981
GAPT	uc003jro.1	474
ISG15	uc001acj.2	498
