Symbol	Ensembl Transcript ID	CDS Length
ST13	uc003aze.3	1110
TIMP2	uc002jwf.3	663
ZBTB44	uc001qga.3	1713
SIX1	uc001xfb.4	855
ZMAT4	uc003xnr.3	690
RGPD8	uc002ths.2	5298
CNPPD1	uc002vju.4	1233
TECRL	uc003hcv.3	1092
GTF2IRD1	uc010lbq.3	2931
OCM	uc003spe.4	330
ZNF19	uc010cgc.1	1377
ZNF714	uc002npo.4	1665
RSC1A1	uc010obn.2	1854
ZFP69	uc010ojk.2	1584
PSMA8	uc002kvq.3	771
TMEM141	uc004cje.4	327
COX4I1	uc002fje.3	510
CTAGE1	uc002ktv.1	2238
DTWD1	uc001zxq.3	915
HSD11B1	uc001hhj.3	879
OR14C36	uc010pzl.2	939
KRT6B	uc001sak.3	1695
SUMO4	uc003qml.3	288
ARID4B	uc021pks.1	3939
LHFPL3	uc003vce.3	711
WWP2	uc002exu.2	2613
ZNF326	uc001dnq.2	1749
CSAG2	uc004ffs.3	384
RGPD1	uc010fgv.3	5271
CTSH	uc021srk.1	1008
TRAV12-1	uc001wbx.2	339
FASTKD1	uc002uev.4	2544
PAF1	uc002old.4	1596
SPATC1L	uc011afu.2	1023
TTC9C	uc001nux.3	915
TRMT10C	uc003duz.4	1212
IFT57	uc021xcc.1	1383
IL20RB	uc003eri.2	936
PRSS36	uc002ebd.4	2568
ZNF592	uc002bld.3	3804
DCTD	uc003ivg.3	570
CFP	uc004dig.4	1410
MFNG	uc003ass.2	966
FAM208A	uc003did.4	4830
ALDH3B1	uc010rpy.2	1398
THSD4	uc002atb.1	3057
LRRIQ4	uc003fgb.3	1683
KCNJ5	uc001qet.3	1260
LMNA	uc001fni.3	1995
TBCD	uc002kfy.1	3678
ZNF250	uc003zeq.4	1683
CASQ2	uc001efx.4	1200
PEG10	uc003uno.3	2124
PRAME	uc002zwf.3	1530
BC068095	uc010tqj.3	336
TRIM59	uc003fdm.3	1212
ZNF12	uc003sqt.1	2094
SRSF5	uc001xll.3	819
SIGLEC7	uc002pvv.1	1404
PANK4	uc001ajm.1	2322
SNED1	uc002wah.1	4242
HIP1	uc003uds.2	3114
RAET1E	uc003qnl.1	792
AHNAK2	uc010axc.1	17388
TOE1	uc009vxq.3	1533
RECQL4	uc003zdj.3	3627
SPRYD3	uc001sbt.2	1329
DPAGT1	uc001pvi.3	1227
MAGED2	uc004dtk.1	1821
ANKRD55	uc003jqu.3	1845
TRPS1	uc003yny.3	3885
LRRC37A	uc002ikg.3	5103
DOK7	uc003ghd.3	1515
COA3	uc010wgz.2	492
TFPI2	uc003umy.2	708
GTF2H3	uc001ufo.2	927
CYP4F11	uc002nbu.2	1575
ATG16L1	uc002vty.3	1824
LHX2	uc010mwi.1	1245
TRA	uc001wcp.2	672
PTH1R	uc003cqm.3	1782
ASB12	uc004dvq.3	957
C1orf116	uc001hfd.2	1806
NF2	uc003age.4	1788
POM121	uc003twk.2	3528
PHYHD1	uc004bwn.2	894
TXNDC17	uc002gdf.4	372
TRNP1	uc021ojr.1	684
NUP62	uc002prb.4	1569
MYO18B	uc003abz.1	7704
ZFP57	uc011dlw.2	1611
PRAMEF1	uc001auj.2	1425
RSPH9	uc003ovx.2	921
TMEM168	uc003vgn.3	2094
FJX1	uc001mwh.3	1314
CLCF1	uc001okq.3	678
SEPN1	uc021ojk.1	1773
NUDCD1	uc003ynb.4	1752
TFF3	uc002zav.3	285
CHCHD4	uc003byi.4	468
NDFIP1	uc003lmi.4	666
TNR	uc001gkp.1	4077
CUTA	uc003oen.1	597
USP44	uc001teg.3	2139
DPP10	uc002tle.3	2403
IWS1	uc002ton.2	2460
ALDH1L1-AS2	uc003eiq.4	267
PCGF1	uc002slz.3	780
SULT1C4	uc002tea.1	909
PTPN13	uc003hpy.3	7473
LINC00167	uc009zcu.2	444
PPP4R4	uc001ycs.1	2622
SSTR5	uc021taf.1	1095
SFRP1	uc003xnt.3	945
MAP3K19	uc002tue.1	3987
IDH3B	uc002wgp.4	1158
SUOX	uc001six.3	1638
RMI2	uc002daw.1	444
GOLT1B	uc001rez.2	417
AX746670	uc002umv.1	306
MIB1	uc002ktq.3	3021
PCDHGB1	uc003ljo.2	2784
OR11H2	uc021rno.1	981
C17orf51	uc002gyw.4	666
SUSD1	uc010mui.3	2274
ICAM5	uc002mnu.4	2775
PAPOLB	uc003snk.3	1914
URM1	uc011may.2	441
PRHOXNB	uc010aan.1	522
CXorf30	uc011mkc.3	1902
LRIG2	uc001edf.1	3198
TMEM106B	uc011jxk.2	825
SLC27A5	uc002qtc.2	2073
CLIC6	uc010gmt.1	2115
ZNF420	uc002ofl.3	2067
SCN9A	uc010fpl.3	5934
ELMOD1	uc010rvs.2	1005
PRKAG1	uc001rsz.3	1023
FAM64A	uc002gcw.2	747
EEF1G	uc010rlw.1	1464
SMAD5	uc003lbj.1	1395
INCENP	uc001nsw.1	2757
WASF2	uc001bof.2	1497
GARS	uc003tbm.3	2220
CDK10	uc010cio.3	1083
HLX	uc001hmv.4	1467
MDM4	uc001hba.3	1473
ZNRF1	uc010cgr.1	837
HHATL	uc003clw.3	1515
C2CD4A	uc002ahf.4	1110
AX746964	uc003lhy.1	579
FAM21C	uc001jcu.3	3963
PFDN2	uc001fxu.3	465
HIST2H3C	uc001esv.3	411
ZNF200	uc002cuj.2	1188
NDN	uc001ywk.3	966
FBLN5	uc010aue.3	1470
HBA2	uc002cfv.4	429
PUM1	uc001bsk.1	3675
TNNT1	uc002qjb.4	837
C19orf59	uc002mhh.1	564
RAB7A	uc003eks.1	624
CHKB-CPT1B	uc003bmp.3	1704
PMS2	uc003spl.3	2589
SUPT20HL2	uc011mjw.2	2454
HELQ	uc003hom.3	3306
BIRC3	uc001pgx.3	1815
NRSN2	uc002wdi.4	615
HOXB-AS3	uc021tzk.1	348
OR52K2	uc001lyz.2	945
LIPT2	uc010rrk.2	696
SPOCK1	uc003lbo.3	1320
DCAF8	uc010pjc.1	2256
H2AFY	uc003lam.1	1119
ZNF833P	uc021upi.1	837
ZNF638	uc002shx.3	5937
RXRB	uc003odc.4	1614
ANKRD45	uc001gja.1	801
ACTN4	uc002oja.2	2736
PCNXL3	uc001oey.2	6105
AX746830	uc003pcc.1	594
EIF2B5	uc003fmp.3	2166
PINK1	uc001bdm.3	1746
VPS33A	uc001ucd.3	1791
FAM106A	uc002gtz.2	495
BV13S1J2.7	uc011ksa.2	342
GAPDHS	uc002oaf.1	1227
CNTNAP1	uc002iay.3	4155
MUM1L1	uc004emg.2	2091
PSTPIP1	uc002bcf.2	1251
CYP26A1	uc001kil.2	1494
APOL2	uc011amm.2	1350
TACC2	uc001lfv.3	8847
COX7A2L	uc002rsk.3	345
BV02S1J2.2	uc003vzq.2	336
HSD17B1	uc010cyi.3	1080
ARRB2	uc010vsg.2	1293
U2SURP	uc003evh.1	3090
SLC7A6	uc002evt.2	1548
HSD17B10	uc004dsl.1	786
NUP155	uc003jku.1	4176
PLA2G2C	uc009vpq.1	453
MRPL10	uc002ily.3	816
CYCS	uc003sxl.3	318
TECTA	uc010rzo.2	6468
GNAL	uc002kqc.3	1377
LPO	uc002ivt.3	2139
KIAA0895L	uc002ert.3	1416
TPRG1L	uc001akm.3	819
PEBP4	uc003xcn.1	684
DDX11	uc001rjt.1	2913
TAF9B	uc004eda.3	756
IMP4	uc002tra.1	876
RPA4	uc004efv.4	786
NDUFS1	uc010ziq.2	2226
G2E3	uc001wqk.2	2121
UPK1A	uc010eeh.3	822
NWD1	uc002neu.4	4299
ARRDC2	uc002nhv.3	1224
AES	uc002lxb.1	795
CD2BP2	uc002dxr.3	1026
NDUFAF4	uc003pow.3	528
C16orf54	uc002dtp.2	675
CEACAM6	uc002orm.2	1035
UGT2B17	uc021xov.1	1593
FGFR1	uc011lbu.2	2562
CHRM5	uc001zhk.1	1599
CERK	uc003bia.3	1614
AP3S2	uc002boq.4	582
CLCNKA	uc001axu.3	2064
ANKS4B	uc010bwp.1	1254
ZNF208	uc021urr.1	3843
MAGEA2	uc004ffx.1	945
HLA-DRB5	uc003obj.3	801
GOT1	uc001kpr.3	1242
TMEM110-MUSTN1	uc003dgc.4	1119
NUDT17	uc001eoe.3	987
CASP6	uc003hzn.1	882
HOXA1	uc003sye.3	1008
ZNF181	uc002nvu.3	1716
RAB40B	uc002kft.3	837
RCL1	uc003zis.2	1122
MRPL38	uc010wso.1	1143
PIKFYVE	uc002vcz.3	6297
UGT1A1	uc002vvb.3	1602
LRRN2	uc021phy.1	2142
OR5D14	uc010rim.2	945
BET1L	uc001loe.2	336
OR10AG1	uc010rit.2	906
FRY	uc001utx.3	9042
CSF3R	uc001cax.2	2592
POLR3K	uc002cfi.2	327
LBX1	uc001ksx.3	846
FUNDC2P2	uc010ffz.1	456
ATG2B	uc001yfi.3	6237
DARS	uc002tux.1	1506
EPS8	uc009zif.3	2469
FAM209A	uc002xxx.3	516
OR6B3	uc010zoe.2	996
DAD1	uc001wgl.2	342
RIOK1	uc003mxn.3	1707
HERC2	uc001zbj.4	14505
HSD11B2	uc002etd.3	1218
ZNF48	uc021tgi.1	1857
FAM96B	uc021tjy.2	492
BSN	uc003cxe.4	11781
CAND1	uc001stn.2	3693
HCST	uc002ocl.1	282
ACTR10	uc001xdf.3	1254
OR8D4	uc010saa.2	945
NASP	uc001coi.2	2367
COL9A2	uc001cfh.1	2070
LYZL1	uc001iul.3	585
IQCF2	uc003dbt.1	495
GPC5	uc010tif.2	1719
TBL3	uc002cnu.1	2427
TLR1	uc021xnn.1	2361
OR5AP2	uc001njb.1	951
CPNE5	uc003omr.1	1782
ZIC2	uc001von.3	1599
CCDC153	uc010rze.2	633
ZMYND15	uc002fyu.3	2253
CCDC106	uc002qlr.3	843
PARP16	uc002aoq.3	972
A1CF	uc010qho.2	1809
PDIA3	uc001zsu.3	1518
CECR2	uc010gqw.1	4323
DCP1A	uc021wzi.1	1749
FIGLA	uc002she.1	660
TAS2R30	uc009zhs.1	960
TEKT1	uc002gdt.3	1257
C10orf67	uc010qcx.2	558
CLN5	uc001vkc.3	1224
IFNL1	uc002okv.3	603
CES2	uc002eqr.3	1872
GNAS	uc002xzw.3	3114
AARD	uc003yof.3	468
DDX53	uc004daj.3	1896
TSPAN13	uc003stq.3	615
MRPL52	uc001wgw.4	372
FITM2	uc002xlr.1	789
SPIRE2	uc002foz.1	2145
TAS2R39	uc011ksw.2	1017
TRA2B	uc003fpv.3	867
SCUBE3	uc003okf.1	2982
CDKL3	uc003kzf.4	1779
KIAA1715	uc010fqw.1	1485
ZNF345	uc002oex.3	1467
RTF1	uc001zny.3	2133
DHRS7	uc001xes.3	1020
RIPK4	uc002yzn.1	2355
TMEM63C	uc001xtf.2	2421
EXOSC2	uc004bzu.2	882
MYL12A	uc002kls.3	534
MS4A2	uc001nop.3	735
FGF17	uc003xai.3	720
WDR59	uc002fdh.1	2925
LAMTOR2	uc001fnb.3	378
EVI2A	uc002hgl.3	780
IL17RC	uc003bua.3	2376
HS3ST1	uc021xmg.1	924
RBPJ	uc003grx.2	1503
ITGB1BP2	uc004dzr.1	1044
GIMAP1	uc003whq.3	921
ALDH18A1	uc001kkz.3	2388
TMEM191C	uc021wmg.1	1044
TPI1	uc001qrk.4	750
GATA6	uc002ktt.2	1788
CABP1	uc001tyu.3	1113
ZNF484	uc011lub.2	2565
DAPK3	uc002lzc.1	1365
IP6K1	uc021wyl.1	1326
GJB1	uc004dzf.3	852
PIN1	uc002mml.2	492
SLC6A15	uc001szv.4	2193
LOC440704	uc021pgm.2	294
DKFZp779M0652	uc001nbn.3	363
RIN2	uc002wro.2	2835
FOXI2	uc009yas.2	957
FRRS1	uc001dsh.1	1881
DMRT3	uc003zgw.2	1419
ATAD1	uc001key.1	1086
LOC1720	uc021vjv.2	297
PLEKHG7	uc001tcj.2	1140
OTUD4	uc003ika.4	3150
GPR89C	uc001eou.4	963
ATOH8	uc002sqm.4	1251
MFSD11	uc002jta.2	1350
ASCL5	uc031prl.1	621
ZSCAN16	uc003nkm.3	1047
ASCC1	uc001jst.2	1203
HMGN2P46	uc001zvn.2	519
OTUD3	uc001bcs.4	1197
YME1L1	uc001iti.3	2322
PRSS46	uc021wxf.1	525
PCBP4	uc003dcc.2	1275
TNFRSF10A	uc003xda.3	1407
CDH10	uc003jgr.2	2367
SCP2	uc001cur.2	1644
KL	uc001uus.3	3039
SON	uc002yse.1	7281
RWDD4	uc021xvb.1	567
MAFK	uc003skr.3	471
SH2B2	uc011kko.2	1767
SBNO2	uc002lrk.4	4101
MZT1	uc001viu.2	249
SLC6A6	uc010heg.4	1863
FAM162B	uc003pxi.2	489
FKBP1A-SDCBP2	uc021vzo.1	879
PPP1R9A	uc010lfj.3	4125
PDZRN3	uc003dpl.1	3201
TMEM151B	uc003oxh.2	1701
AVEN	uc001zhj.3	1089
TSR3	uc002cll.3	939
PCK2	uc001wlt.3	1923
C14orf132	uc001yff.4	252
SDHAP2	uc011btb.1	594
GUCY2C	uc001rcd.3	3222
BARX2	uc001qfc.4	840
PEX11G	uc002mgk.2	726
DAO	uc001tnr.4	1044
EDNRA	uc003iky.3	1284
PPP2R5A	uc001hjb.3	1461
DKFZp434B061	uc001vux.3	456
SERF1A	uc003jyb.3	333
FNDC8	uc002hix.3	975
PTMS	uc001qqq.3	309
PIP4K2B	uc002hqs.3	1251
PHF7	uc003ddy.3	1146
POM121L12	uc003tpz.3	891
HHLA2	uc003dwy.4	1245
PRRC2B	uc004can.4	6690
BDH2	uc003hwz.3	738
APOBEC2	uc003opl.3	675
PENK	uc003xsz.2	804
SMAD9	uc001uvw.3	1404
RGL1	uc001gqm.3	2412
MT3	uc002ejg.4	357
DLGAP4	uc002xff.3	2970
ATG10	uc003khs.3	663
BACE2	uc002yyw.3	1557
APPBP2	uc002iys.1	1758
LOC100129175	uc031rrh.1	252
ZNF395	uc003xgq.3	1542
HIST1H2BL	uc003njl.3	381
ZNF467	uc003wgd.2	1788
SLC25A21	uc001wtz.2	900
PALM2	uc004beh.4	1236
IL5	uc003kxe.1	405
CLSTN2	uc003etn.3	2868
ANXA8L2	uc001jem.3	984
EPHA1-AS1	uc003wda.4	327
PTGES	uc004byi.3	459
XAGE1A	uc004dqi.3	483
GDAP1L1	uc010zwl.3	1161
OPRK1	uc003xrh.1	1143
WDR20	uc010txu.2	1803
C12orf4	uc001qms.3	1659
NTAN1	uc002ddd.4	933
NUP88	uc010vsx.2	2274
FCGBP	uc002omp.4	16218
XRCC6BP1	uc001sqp.3	741
MOB4	uc002uun.4	678
SAPCD2	uc011men.2	1185
LOC440243	uc031qrb.1	1962
LEMD2	uc011drm.2	1512
ZNF79	uc004bqw.4	1497
NOMO1	uc002dcv.3	3669
INPP5J	uc003aju.4	3021
OCRL	uc004euq.3	2706
BOD1L2	uc002lgm.3	519
FAM71E2	uc002qkr.2	2769
HSPA8	uc001pyo.3	1941
DIDO1	uc002ydr.2	6723
PLA2R1	uc002ube.2	4392
COG3	uc001vak.3	2487
CBFA2T2	uc002wzg.1	1815
NGDN	uc001wjy.3	948
OR4X1	uc010rht.2	918
PNOC	uc010lva.2	531
OR1I1	uc010xoe.2	1068
FLJ20518	uc003dpt.4	849
AGGF1	uc003ket.3	2145
PRRG1	uc004ddn.3	657
DPF2	uc001odm.3	1176
YIPF7	uc021xnx.1	843
TRPV5	uc003wby.1	2190
C15orf59	uc002avy.3	882
MED12	uc004dyy.3	6534
CARS	uc001lxf.3	2496
ABCC11	uc002eff.1	4149
MYH1	uc002gmo.3	5820
GALNT18	uc001mjo.2	1824
GTSF1L	uc002xld.3	447
CXorf51B	uc011mwu.2	327
AGTRAP	uc001asv.3	480
FRYL	uc003gyh.1	9042
ZNF432	uc002pyk.3	1959
MMP27	uc001phd.1	1542
OR8D1	uc010sag.2	927
LOC100505679	uc021stj.1	396
OR13D1	uc011lvs.2	1041
VWA1	uc001afs.3	1338
IL5RA	uc011ask.2	1263
STON1	uc002rwo.4	2208
FOCAD	uc003zog.1	5406
NDNF	uc003idq.1	1707
PERP	uc003qht.2	582
LINC00938	uc001roq.3	363
TNFSF12	uc002ghg.3	750
C10orf107	uc010qik.2	627
FN1	uc002vfa.3	7434
MTR	uc001hyi.4	3798
ZNF425	uc003wfj.3	2259
DHFR	uc011ctl.2	864
LOC100131496	uc010zyb.2	573
PPP1R12A	uc001syz.3	3093
GANC	uc001zpi.3	2745
SPDYE5	uc011kfy.2	1014
RSPO2	uc003yms.3	732
ZNF7	uc010mge.3	2094
LOC254099	uc001acv.3	414
ZNF583	uc010ygl.1	1710
TPMT	uc003ncm.3	738
GPR132	uc001yqd.3	1143
SERTAD2	uc021viq.1	945
OR2T12	uc010pzj.2	963
ATP1A1	uc001ege.3	3072
ZNF672	uc021pme.1	1359
PLXNB3	uc010nuk.2	5799
EML5	uc021ryf.1	5934
FAIM3	uc001hey.3	1173
UBQLN2	uc004dus.3	1875
SORCS2	uc003gkb.4	3480
ACVR2A	uc002twg.3	1542
PRIM2	uc003pdx.3	1527
YWHAZ	uc011lhe.1	738
PGM2L1	uc001ovb.1	1869
AX746734	uc002myi.1	462
ZNF805	uc010ygt.2	1884
C11orf53	uc001plc.3	711
GNAO1	uc002eit.4	1065
RPS6KA6	uc004eej.2	2238
RPL10	uc004fko.2	651
PFKL	uc002zek.3	2484
TMPRSS11BNL	uc003hdv.1	318
immunoglobulin heavy chain	uc001ysz.3	387
AURKB	uc002gkn.4	1038
SH3D19	uc010ipl.1	2373
LIPI	uc002yjm.3	1446
ZC3H6	uc002thq.1	3570
LOC399753	uc001jgd.3	1944
GOLGA8DP	uc010axw.2	1293
DISC1	uc010pxh.2	2661
NIPAL4	uc003lwx.4	1401
TMEM25	uc001ptk.4	1146
DZANK1	uc010zsa.2	2316
ST7-AS1	uc003vim.4	288
OSBPL10	uc021wuu.1	2295
CLTCL1	uc021wle.1	4923
NPHP3-ACAD11	uc003eoz.1	726
ALG6	uc021oof.1	1524
CATSPER4	uc010oez.2	1419
LRTM1	uc003dhl.3	1038
RRAD	uc002eqn.2	927
TIPIN	uc002apr.2	906
CARD14	uc002jxw.2	3015
ZNF891	uc031qkm.1	1635
ARHGAP42	uc001pge.2	2625
RASSF4	uc001jbp.3	1059
SLC25A18	uc002zmp.1	948
C6orf58	uc003qbh.4	993
PLA2G6	uc003auy.1	2421
IGHD	uc001ysj.3	1335
TPT1	uc001uzy.1	519
SEC63	uc003psc.4	2283
MRPS28	uc003ybp.3	564
CCDC113	uc002ene.3	1134
TDRD10	uc009wow.3	1101
MTRNR2L10	uc022bxr.1	75
TOR1AIP1	uc001gnp.2	1755
SYTL4	uc004egd.4	2016
SPRR2F	uc021ozt.1	219
VSTM4	uc001jhf.2	963
CEBPD	uc003xqh.1	810
GAGE2E	uc010njb.3	351
OR6N2	uc010pir.2	954
SNTG2	uc002qwq.3	1620
LOC402160	uc021xkr.1	1941
TCRBV13S5	uc011ksf.2	339
AFG3L1P	uc002fpy.1	378
POC1A	uc003dcu.3	1224
SVEP1	uc010mtz.3	10716
PXN	uc001txv.3	1818
THRA1	uc031rad.1	369
GANAB	uc001nua.4	2901
DIXDC1	uc001pml.3	2049
BC017347	uc001fkv.3	474
PDSS1	uc001isv.3	1248
NGFR	uc002ioz.4	1284
ATP8B4	uc001zxu.3	3579
BMP8A	uc001cdi.3	1209
CCDC132	uc003umo.4	2895
OR10T2	uc010pih.2	945
GNRH1	uc003xen.5	291
OR6W1P	uc003wce.1	843
PDGFD	uc001phq.3	1113
LINC00636	uc003dws.4	399
LINC00471	uc002vrx.1	327
HARS	uc003lgv.4	1530
KRT77	uc001saw.3	1737
AQP8	uc002doc.3	786
ITGB1	uc001iwr.4	2406
CCL14	uc010wcq.1	330
ZNF254	uc002nru.3	1980
PAX1	uc002wsj.3	1605
PSMC4	uc002omq.4	1257
SGK1	uc003qeo.4	1581
NOP10	uc001zie.1	195
ANKRD22	uc001kfj.4	576
IFT43	uc001xsg.2	642
PSMD8	uc002oii.4	1053
SOX10	uc003aun.1	1401
HTR1E	uc003pli.3	1098
OR5B2	uc010rkg.2	930
RABGEF1	uc011kee.2	1518
MAP1LC3B	uc002fjx.3	378
P2RY8	uc004cpz.2	1080
AGXT2L1	uc003hzc.3	1500
CYB5R4	uc003pkf.3	1566
GAB4	uc002zlw.3	1725
ZNF827	uc003ikn.3	3246
TRAPPC2	uc010nej.2	525
FNTB	uc001xia.3	1314
AURKAIP1	uc001afb.1	600
C5orf46	uc010jgp.3	264
DSE	uc011ebg.2	2934
NFKBIZ	uc003dvp.3	2157
OSBPL3	uc003sxf.3	2664
SLC39A9	uc001xle.3	924
NSMF	uc004cna.3	1593
RHCE	uc001bkf.3	1254
PLIN3	uc002mbj.2	1305
ATG7	uc003bwc.3	2112
PQLC2	uc001bby.3	876
AB429224	uc009ypx.3	405
MSANTD3	uc004baw.3	828
FBN3	uc002mjf.3	8430
MCFD2	uc021vgz.1	441
CASP14	uc010dzv.2	729
EPS15	uc001csq.1	2691
C19orf47	uc002oni.5	1269
BTNL3	uc003mmr.3	1401
PLAC9	uc001kbp.1	294
RGS8	uc001gpm.1	597
GNS	uc010ssq.2	1755
CBX1	uc002ind.4	558
ENO2	uc001qru.1	1305
PEX26	uc002znp.4	918
ACBD7	uc010qby.1	402
ADAMTSL4	uc009wlw.3	3294
LRP5	uc001ont.3	4848
ARR3	uc004dyb.2	1167
MAP1A	uc001zrt.3	8412
CD2	uc001egu.4	1056
LGALS9B	uc002gxa.1	1071
HPGDS	uc003hte.1	600
NAV2	uc031pzj.1	7467
TMEM69	uc001cor.1	744
ATXN7	uc021wzy.1	2838
EFCAB5	uc002het.3	4512
CHN2	uc011jzs.2	1632
ZNF781	uc002ogy.2	984
HAS2	uc003yph.2	1659
PRDM6	uc003kti.3	1788
EPHX4	uc001don.2	1089
CYP2C9	uc001kka.4	1473
CNOT7	uc003wxf.1	858
CST11	uc002wtf.1	417
NKAP	uc004esh.3	1248
EAF1	uc003bzu.3	807
RUNX1T1	uc022axs.1	1992
IL4I1	uc021uxy.2	1770
LRRC61	uc003wgx.3	780
PSIP1	uc003zlv.4	1593
SPRR4	uc021ozm.1	240
LOC644649	uc021tji.2	309
AP2B1	uc002hjq.3	2856
ZFP90	uc010cff.3	1911
SLC30A7	uc001dtn.2	1131
S100B	uc002zjv.1	285
BMP2	uc002wmu.1	1191
ESR1	uc010kio.3	1794
SPAG11A	uc003wrx.3	534
ARHGAP12	uc001ivz.2	2541
ZFPL1	uc001ocq.1	933
LRRC19	uc003zqh.3	1113
NACA	uc001sma.2	2778
OLIG1	uc002yqz.3	816
PRF1	uc009xqg.3	1668
LST1	uc010jsw.3	330
CNFN	uc002otq.4	378
SPATA9	uc003klj.1	765
CDK4	uc001spv.3	912
TCF15	uc002wdz.3	600
CCDC176	uc010tup.2	1590
FAM107B	uc001ina.1	921
IGFN1	uc001gwc.3	11127
LOC653501	uc010mmh.3	2460
DMXL1	uc010jcl.1	9147
OR6C76	uc010spm.2	939
RBM3	uc004dkf.2	474
HTR5A	uc003wlu.2	1074
SCFD1	uc001wqm.2	1929
BPIFB6	uc010zuc.2	1362
EPHB3	uc003foz.3	2997
ROPN1L	uc021xwo.1	693
RAMP3	uc003tnb.3	447
TSPYL5	uc003yhy.3	1254
GAP43	uc003ebr.2	825
PAPD4	uc010jae.1	1455
TNFRSF10C	uc003xcy.3	780
PDE3A	uc001reh.2	3426
RASGEF1A	uc001jao.1	1470
NTPCR	uc001hvj.1	573
XYLT2	uc002iqo.3	2598
HIPK3	uc001mul.2	3648
XPOT	uc001ssb.3	2889
GAL3ST1	uc003aig.1	1272
TSPY26P	uc002wxm.1	1068
IL36G	uc002tio.1	510
AMIGO3	uc003cxj.3	1515
DHCR7	uc001oqk.3	1428
BC132841	uc002peu.1	612
FGFR4	uc003mfl.3	2409
CRAT	uc004bxh.3	1881
PPP1R14D	uc001zmz.3	603
TMPRSS11D	uc003hdq.3	1257
ABRACL	uc003qil.2	246
TRIM14	uc004ayd.2	1329
SLC7A11	uc021xrw.1	1506
OR10H2	uc002nbm.2	948
PPM1E	uc002iwx.4	2268
DOCK4	uc003vfy.3	6036
ENOPH1	uc003hmv.3	786
FAM127A	uc004eyd.3	342
SLC5A3	uc002yto.3	2157
BC033961	uc001sos.4	366
ZNF530	uc002qpk.2	1800
TRIM51	uc010rip.2	1359
ZBED6	uc021phs.1	2940
NAA15	uc003ihu.1	2601
AX748230	uc003mnb.1	351
NTS	uc001tag.3	513
FRMD4A	uc001ims.3	3120
ORC5	uc003vcb.3	1308
BCL11B	uc001yga.3	2685
PRM1	uc002dav.3	156
UQCC	uc002xcd.3	900
S100A16	uc001fcd.1	312
RNPC3	uc010oul.1	1554
PLS3	uc004eqd.3	1893
WWOX	uc002ffk.3	1245
CCDC23	uc001cib.2	201
GTSE1	uc011aqy.2	2220
GP2	uc002dgv.3	1614
CHIT1	uc001gzn.2	1401
KLF9	uc004aht.3	735
RPS24	uc001jzs.3	870
MIA	uc021uuu.1	396
FIGN	uc002uck.1	2280
PYROXD1	uc001rew.3	1503
PCSK2	uc002wpm.3	1917
MRPL9	uc001eyv.3	804
RPL24	uc003dvh.1	474
TMEM178A	uc002rrt.3	894
MORN5	uc011lyn.2	528
KNOP1	uc002dgq.3	1377
HIST1H2BE	uc003ngt.3	381
ALMS1P	uc010yrl.2	594
RGS18	uc001gsg.3	708
LFNG	uc003smf.3	1140
RAB4B	uc002opf.2	720
FBXO25	uc003wox.3	1104
TSPAN31	uc001spt.3	633
ARL8A	uc001gxk.2	561
LOC389033	uc010yzp.2	258
CNKSR2	uc004czx.2	3105
OR51B6	uc010qzb.2	939
IBSP	uc003hqx.4	954
ALKBH7	uc002meo.2	666
GFRA2	uc003wzu.1	1395
NEK10	uc003cdt.2	2139
CPZ	uc003glm.3	1959
C11orf83	uc001nui.4	282
ZNF90	uc002nor.2	1806
COL8A1	uc003dti.1	2238
RBPJL	uc002xns.3	1554
OR10A4	uc010rat.2	948
ZNF663	uc031rtv.1	213
CASP8AP2	uc003pnr.3	5901
MMP12	uc001phk.3	1410
OR8B12	uc010sam.2	933
CDCA5	uc001ocp.2	759
TNFSF13	uc002ghk.2	753
PEX11B	uc001eny.2	780
LIX1L	uc001enr.3	1014
GABRA1	uc010jiw.3	1371
HABP2	uc001lai.4	1683
REEP1	uc021vke.1	627
LOC100294362	uc002jyi.2	309
FBXO15	uc002llf.2	1533
CD68	uc002ghv.3	1065
WFDC9	uc002xoy.3	270
GHDC	uc002hzd.3	1593
SMARCA1	uc011muk.1	3213
CXCL17	uc002otu.3	360
SPAST	uc002roc.3	1851
PLXND1	uc003emx.2	5778
FMR1-AS1	uc011mwy.1	327
INTS5	uc001nud.3	3060
BSG	uc002lpc.3	1299
PARP8	uc003jon.4	2565
TEAD4	uc010sej.2	1305
TMEM89	uc011bbo.2	480
C14orf180	uc001yow.1	483
FN3K	uc010wvs.1	930
DTX4	uc001nns.2	1860
TNRC6B	uc011aor.2	5502
ARMC2	uc003pss.4	2604
FGFBP1	uc021xml.1	705
TIMM8A	uc004ehd.2	294
AJAP1	uc001alm.1	1236
TCRA	uc001wbw.2	831
ZNF608	uc003ktq.1	4539
TBATA	uc010qjm.1	1059
SLC25A42	uc002nlf.3	957
SYP	uc004dmz.1	942
GALNT15	uc003car.4	1920
MMP11	uc002zxx.3	1467
USP40	uc010zmr.2	3744
C3orf62	uc003cwn.2	804
MYO1E	uc002aga.4	3327
FLJ45340	uc010lll.2	1116
XCL1	uc001gfo.2	345
LRFN4	uc001ojr.3	1908
GPR155	uc002uiv.4	2613
ZNF727	uc011kdm.2	1500
VPS29	uc001tqx.3	561
LYPD6B	uc002twv.1	624
CARHSP1	uc031qux.1	444
GREM2	uc021plf.1	507
